Date,Comment,catagory,User
2018-10-08 17:10:20,卖家发货快，物流给力，质量挺好的，很满意的一次购物，五分好评!,尺寸:24寸;颜色分类:防刮拉链-星空银,['兔***熊']
2018-10-11 14:41:04,这款游乐者万向轮拉杆箱，，这款非常棒的宝贝已收到，真的很不错，内部空间很大，能装下好多东西我上学的时候用非常方便，棒棒的，五星好评,尺寸:26寸;颜色分类:复古镜面拉链-星空银,['嘿***友']
2018-10-07 20:05:38,行李箱收到了。挺好用的，装满了孩子都能随意推动。而且我本人也踩到行李箱上面试过了。能承载我的重量哦，整体来说，挺满意的,尺寸:24寸;颜色分类:复古镜面铝框-深河蓝,['l***档']
2018-09-15 19:39:48,行李箱质量特别好，很喜欢，空间很大，就是我拍大了点，真的好大呀，不过可以装很多很多东西，但是这个我感觉还挺好的，挺轻便的，箱子做得也很标准，包装也非常好， 跟专柜的一样的 很好 感觉物超所值 服务态度是很好的，没什么挑剔的，全五分质量杠杠的，别介哈！！,尺寸:22寸;颜色分类:复古镜面铝框-耀目黑,['夏***2']
2018-10-04 18:24:56,这贴纸有点少女啊，不知道轮子用多久,尺寸:29寸;颜色分类:防刮铝框-耀目黑,['曹***。']
2018-10-08 21:28:35,东西很好呦，箱子里有一个香包，箱子打开香香的，没有异味哦，包装很好很严实，值了值了，快递很快哦！值得购买。,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['青***愁']
2018-10-08 19:41:06,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮铝框-星空银,['神***霞']
2018-10-08 19:21:28,轮子顺滑，箱体还可以，拉杆太差，总体一般，这个价位就差在杆上，最主要的部件之一,尺寸:20寸;颜色分类:复古镜面铝框-墨竹绿,['王***0']
2018-09-06 19:59:21,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面拉链-墨竹绿,['是***吗']
Date,Comment,catagory,User
2018-10-02 13:56:46,旅行箱因为寄到儿子的学校，国庆放假回家才看到实物。箱子看着外观大方，黑色纯正。轮子转动起来非常顺畅，内部隔层纱看着比较结实。外部还有一个挂小物件的扣子设计，方便使用，平时孩子往返学校使用比较方便。,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['l***罗']
2018-10-07 09:35:06,箱子很大，很喜欢,尺寸:26寸;颜色分类:防刮拉链-玫瑰金,['豪***s']
2018-10-08 10:57:38,箱子很漂亮质量也不错！很喜欢！卖家很有耐心！很多问题有一一回答！很不错的卖家！点赞赞赞赞,尺寸:24寸;颜色分类:防刮铝框-星空银,['t***6']
2018-09-01 22:16:28,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮拉链-尊贵黑,['t***8']
2018-10-07 14:10:10,一个角是凸起来的，还有几处有划痕，感觉凸起来那里看着很不舒服，有点强迫症，明明四个角都有泡沫保护了，应该不会是快递远送造成的，更何况这些铁也没这么容易凸起来，要不是嫌麻烦肯定退了，其他还好，坑爹有点慢，还没用过不知道怎么样,尺寸:24寸;颜色分类:复古镜面铝框-耀目黑,['狠***0']
2018-10-04 22:38:36,满意度最高的 箱子很漂亮 帅气十足,尺寸:24寸;颜色分类:复古镜面拉链-星空银,['t***3']
2018-10-10 08:01:25,宝贝我也没有看到，因为我在国外，也没人帮我签收，帮我打开查看，我也不知道宝贝是怎么样，但我相信这个是世界始终都是善良的，因为不会有问题，先给好评，有问题，在追平吧。在此，借助这个平台，表白一下我爱了6年的男人。虽然你并不知道我是谁，但是能从你的世界走过，见证过你的辉煌，陪你走过困难岁月，我的青春有你，那也足矣。祝你幸福很难，那就愿你一生平安。我跟梦想谈了一场恋爱，你永远是我的梦想。,尺寸:20寸;颜色分类:复古镜面铝框-耀目黑,['9***e']
2018-10-07 23:10:49,箱子不错，很有颜值，买的拉链款，所以会有一点软，这个价位很值了，感觉很划算。,尺寸:24寸;颜色分类:复古镜面拉链-耀目黑,['李***鹏']
2018-09-28 19:32:05,其实买之前我也是很犹豫的，怕买大怕买的不好，收到货感觉箱子很好，我72KG坐上去一点都不变形，感觉很结实，轮子也还好，蛮静音的，把手很牢固。感觉性价比非常高，个人非常满意。,尺寸:22寸;颜色分类:防刮铝框-耀目黑,['牧***笛']
2018-10-04 21:28:33,箱子质量很好，价格不贵，很满意，商家还送了贴纸。,尺寸:26寸;颜色分类:复古镜面铝框-星空银,['矫***贝']
2018-09-17 21:46:52,"很有特色，质量这么好，这么便宜，箱子真的很喜欢，价格.上也很合心意，卖家包装很严实，物流超快，大小合适，用起来感觉挺好，轮子万向轮，很顺滑，拉杆都好拉，密码锁很好使用，材质非常的有韧性哦,细节设计的也很好，是一次很好的网购，以后还会再来光顾的，强力推荐!",尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['迷***s']
2018-10-08 20:28:38,"已经是老顾客了,第二次来购买了， 也给朋友推荐了这个店铺。 质量没问题，性价比也高， 质量不错，问题是颜色好看！看着好高大上喜欢！ 超级耐脏 耐磨、 防刮花 、无划痕。 价格上我也非常的满意。 细节都做的很好 ，轮子也没有噪音发出， 给五星好评，下次还会来本店的。",尺寸:24寸;颜色分类:防刮铝框-星空银,['老***9']
2018-10-10 16:35:24,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['流***飘']
2018-10-03 13:55:16,非常靓丽，非常结实，非常顺滑，非常实惠。,尺寸:26寸;颜色分类:复古镜面铝框-墨竹绿,['y***6']
2018-10-09 11:36:04,空间很大，能放好多衣服，拿回来看着挺单薄的，站上去试了试没有破，我180斤！绝对可以,尺寸:29寸;颜色分类:复古镜面拉链-玫瑰金,['t***4']
2018-09-15 15:15:58,箱子挺好看的，无论质量还是时尚都是高大尚的，轮子很灵活， 质量比一般店好很多！ 皮箱也特别的轻，以后出门旅游，一切的东西就靠它了，轮子也很顺滑，还送了贴纸，客服服务态度也很好！很满意的一次购物！给朋友买一个,尺寸:24寸;颜色分类:复古镜面铝框-深河蓝,['q***5']
2018-10-11 15:11:32,宝贝真的挺好，这么便宜能买到这么好的箱子真是超值，想买的亲们不要再犹豫了放心的下单吧！全五星,尺寸:22寸;颜色分类:防刮拉链-墨竹绿,['樱***舞']
2018-08-05 18:10:27,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['t***9']
2018-09-15 11:29:31,拉杆箱收到啦，质量棒棒的，非常好，应该能用很久。拉杆也很顺滑，客服态度也好，质量比一般店好很多！箱子很好 物美价廉，设置密码没看明白，联系客服小姐姐，马上发个教程，轻松搞定，坐等出去玩试试实用性和耐用性。而且价格实惠。,尺寸:22寸;颜色分类:复古镜面拉链-墨竹绿,['女***魔']
Date,Comment,catagory,User
2018-10-11 23:53:45,今天收到货了，颜色很好看，摸上去很薄，打开之后两面全部着地，不小心会划伤，我一不小心把下面划伤了一点痕迹，物流太墨迹了，店家服务态度一般，唯独不能接受的物流太墨迹，好评：一般,尺寸:29寸;颜色分类:复古镜面拉链-魅惑红,['w***3']
2018-10-08 20:35:58,旅行箱还行吧，材质应该是硬性塑料，关闭的话依赖于两个卡扣（有聊胜于无的密码锁）。想来平常只用来带点轻的东西还是可以的啦（如果需要携带较重的物品还是强推皮革材质的箱子更好呢）╮(︶▽︶)╭ 附：习惯好评（●＞&omega;＜●）,尺寸:26寸;颜色分类:防刮铝框-耀目黑,['t***0']
2018-10-04 14:01:45,质量超级好，颜值也很高，给老爸出差买的，老爸很喜欢，以后旅行箱就在这里买啦~ 比心卖家和客服小姐姐~,尺寸:26寸;颜色分类:防刮铝框-耀目黑,['枪***5']
2018-10-05 10:53:51,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['若***1']
2018-10-05 12:00:07,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮铝框-耀目黑,['夏***易']
2018-10-07 18:09:37,已经是第二次买了，第一次是买给我弟的，这次是给自己买的，宝贝不错，轮子不错，就是物流太慢了，因为急着要，自己去拿的，好评吧！！！好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评&hellip;&hellip;,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['沫***仔']
2018-10-03 14:07:32,很好的宝贝超值,尺寸:26寸;颜色分类:复古镜面铝框-深河蓝,['乐***j']
2018-10-12 11:43:08,今天妈妈帮我拿的快递，拆开看了后，感觉真心超级喜欢，超级划算~性价比也很高！朋友们都说我买的超值，都想买这个呢，已经推荐给好朋友了，哈哈，下次还会来购买....还在犹豫的朋友赶快下手，良心推荐哦！这次做活动也非常划得来~~性价比很不错。物流方面呢，卖家发货速度也很快的，，服务也很到位，速度快 ~服务好！以前也买过这个，但是真心没有这次买的好，这次买的真心赚到了，哈哈！下次一定还来这家店铺！好评！好评~~ 店家太贴心了，价格还实惠，这么便宜买这么好的一个箱子，真的是赚到了。,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['花***5']
Date,Comment,catagory,User
Date,Comment,catagory,User
Date,Comment,catagory,User
2018-10-11 08:40:44,箱子挺好我买的是28寸银色的轻巧大方，外观高大上，滑轮转向很顺畅。除了有点味道，放太阳底下晒两天，现在没有了。还没使用，具体使用后再来最追评。,尺寸:20寸;颜色分类:复古镜面拉链-星空银,['y***生']
2018-10-12 20:00:47,挺划算的啊，而且箱子还算结实，反正坐上去感觉还算稳，这个价算值了，目前暂时能看到的缺点大概就是空箱子的话有点吵，如果往里面塞满行李的话应该、可能会好好多,尺寸:20寸;颜色分类:防刮铝框-星空银,['猫***屋']
2018-10-09 20:37:04,emmm&hellip;&hellip;给我妈买的、已经她被带出去用了没有拍箱子照片、由于没撕薄膜所以看起来没店铺图那么镜面、但没色差、质量方面不是很懂、需要等旅游完带回来再考证,尺寸:22寸;颜色分类:复古镜面铝框-墨竹绿,['t***1']
2018-09-30 10:12:41,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['t***1']
2018-10-09 15:48:51,东西很好，坐在上面完全没有问题，颜色也很亮，客服人也很好，给我很耐心得解决了问题。,尺寸:26寸;颜色分类:复古镜面铝框-耀目黑,['木***3']
2018-10-08 06:24:53,真的特别好 质量超好 很划得来 而且还可以坐在箱子上,尺寸:20寸;颜色分类:防刮铝框-玫瑰金,['陈***5']
2018-10-07 14:38:53,不错，箱子好看，挺结实的，好,尺寸:26寸;颜色分类:复古镜面拉链-耀目黑,['t***3']
2018-10-05 19:17:16,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮拉链-星空银,['沐***言']
2018-10-09 20:31:23,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['h***v']
2018-09-14 17:32:30,货品收到了 十分满意 没有破损 也比较安全 开始不会用锁 给锁死了 店家耐心帮忙 哈哈完美的解决了我的问题 空间也够大，装的东西挺多的。刚好买的时候有活动，价格上来说捡了个便宜，头一次用，希望能用的长久。卖家加油,尺寸:29寸;颜色分类:防刮拉链-星空银,['胡***1']
2018-09-09 12:36:48,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮铝框-星空银,['纯***们']
2018-10-08 19:34:49,。东西收到了，物流也很快的，箱子比以前买的更划算。下次再来买。,尺寸:22寸;颜色分类:复古镜面拉链-深河蓝,['和***你']
2018-10-11 17:04:07,箱子因为太新了，所以密码锁出现点小情况，客服态度是挺好的，但是太笨了，听不懂我说的状况，点名批评下那个叫凯特琳的客服，另一位客服耐心好态度的解决了我的问题，谢谢那个兰陵王的客服。箱子挺好的我还是挺满意的。,尺寸:26寸;颜色分类:防刮拉链-尊贵黑,['虞***人']
2018-10-04 19:46:06,20寸复古铝框行李箱～ 款式特别喜欢～ 质量看起来还可以～ 说明上说可以承重50公斤～ 大胆的踩上去试了下～ 没问题,尺寸:20寸;颜色分类:复古镜面铝框-星空银,['董***9']
2018-10-07 12:07:31,箱子真的超级喜欢  紫色真的非常nice,尺寸:24寸;颜色分类:防刮拉链-水晶紫,['乡***浪']
2018-09-29 19:58:14,很好的箱子，质量不错！款式也喜欢！好评,尺寸:24寸;颜色分类:防刮铝框-耀目黑,['东***如']
2018-10-09 12:33:21,性价比很高的一款箱子，因为要的急，卖家很给力，隔天就收到了，谢谢,尺寸:20寸;颜色分类:复古镜面拉链-耀目黑,['2***秀']
2018-10-10 19:30:32,颜色跟图片一样，尺寸也正合适，可以买。,尺寸:26寸;颜色分类:复古镜面拉链-深河蓝,['t***7']
2018-10-08 19:43:39,首先来说，做为一个小男孩，买一个玫瑰金的实在太粉了，不过箱子确实挺好看，颜色明亮，质感很好，质量也很好，坐上一个成人一点问题没有，轮子360度旋转，流畅噪音小，做工也精细，22寸的旅行正合适，很满意的一次够物,尺寸:22寸;颜色分类:防刮铝框-玫瑰金,['想***待']
Date,Comment,catagory,User
2018-09-04 19:31:04,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['孤***子']
2018-09-16 20:31:49,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面铝框-耀目黑,['梦***0']
2018-10-08 11:40:19,看起来很满意，外观大气上档次，只是感觉有点薄，不知道结不结实，等用过后再来评,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['醒***喻']
2018-09-20 20:42:13,质量可以，大小合适，容量大足够我用的，装的东西挺多的啊，拉杆和轮子用起来都很顺滑性价比蛮高的。材质很棒。承重力很好，箱子很轻巧，我已经推荐给好友啦！总之物有所值很满意~~哈哈哈哈哈哈哈,尺寸:22寸;颜色分类:防刮铝框-耀目黑,['纯***9']
2018-09-01 21:59:19,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-星空银,['此***8']
2018-10-11 20:22:41,第一次买，感觉还不错，价钱也便宜，长的还好看，质量目前为止没发现问题,尺寸:24寸;颜色分类:复古镜面铝框-墨竹绿,['1***d']
2018-10-12 10:33:11,便宜，还很好看，客服的服务特别特别的好，非常喜欢，以后会常来的,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['彼***望']
2018-10-03 08:14:56,朋友们都觉得买的挺值得,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['晚***了']
2018-09-20 18:07:58,箱子收到啦，对比了很多家，最终选择了这个，物流很快，描述的图片上的和现实的一样，性价比高，轮子很顺滑，特别结实，刚回家就迫不及待的装了东西。  容量大，外形美观高大上，喜欢的可以下手了，质量不错物流也是很快了呢???非常满意的一次购物，用后再追加。,尺寸:29寸;颜色分类:复古镜面铝框-耀目黑,['f***g']
2018-09-15 19:03:50,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面拉链-星空银,['燕***林']
2018-10-01 16:22:03,此用户没有填写评论!,尺寸:20寸;颜色分类:复古镜面拉链-玫瑰金,['肖***9']
2018-09-21 14:54:44,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面铝框-玫瑰金,['爱***哒']
2018-10-09 08:47:19,宝贝收到了，很满意，很满意，客服也很热情，很热情，推荐的尺码很标准，很标准，有问题，客服很耐心的解答，耐心解答，孩子拉着转了一圈，，大小刚好，走了一圈，觉得很舒服，不卡伦，，没有噪音，，而且走路很轻，没有很大的噪音，总之是非常满意的一次购物，有需要的亲们，可以放心购买，不用担心自己不会选尺码，选大小，客服美眉都会很热情的为大家解答的！！！,尺寸:26寸;颜色分类:复古镜面拉链-墨竹绿,['购***1']
2018-09-20 15:23:07,嗖【薇】*【信】*【公】-*【众】*【号】【人人搜券】，排名在最上面那个，抢倦买的，东西回来了，怎么说了，非常非常的好，女朋友也挺开心的，啊哈哈哈哈哈哈反正特别特别值，物美价廉吧，到店里买这个最起码也得五六百吧，真心不错的，这次买到好东西了，高兴，客服也特别好,尺寸:26寸;颜色分类:复古镜面铝框-深河蓝,['k***8']
2018-09-30 12:25:44,此用户没有填写评论!,尺寸:20寸;颜色分类:复古镜面铝框-耀目黑,['颧***2']
2018-10-09 20:04:18,速度很快，第二天就到了，没想到24寸的这么大，客服兰陵王态度超棒，出去旅游，这个旅行箱妥妥的，晚上拍的，实物更好看,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['苏***1']
2018-10-04 14:31:04,虽说快递员没给我联系就直接把商品放物业公司了，但是我们这里下雨很多天，箱子的外观纸箱一点都没有打湿～看得出，快递师傅还是很用心啊，谢谢！  箱子大气，美观，有很小的部分有轻微的划痕，但不影响我看见箱子的喜悦心情。这个价位还是性价比很高的，满意，给足五星好评！,尺寸:26寸;颜色分类:防刮铝框-墨竹绿,['天***蝎']
2018-09-30 17:03:02,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮铝框-墨竹绿,['张***士']
2018-09-02 11:07:31,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-魅惑红,['噜***噜']
Date,Comment,catagory,User
2018-09-14 19:06:44,昨天下午收到行李箱了，宝贝收到了 外观很漂亮，箱子很轻，但质感很好，轮子也很好用，感觉比较扎实，很不错，包装很完整 宝贝颜色很正 很漂亮 质量很好 里面做工很精细。密码锁也很简单就能学会，还有怎么改密码的图片，很细心了哈，四只脚活动起来很灵活,尺寸:29寸;颜色分类:防刮拉链-尊贵黑,['x***哈']
2018-10-10 23:00:13,箱子很好，尺寸合适，上面还可以坐人，快递隔天就送到了，非常赞，总之很满意就是了,尺寸:24寸;颜色分类:复古镜面铝框-星空银,['t***4']
2018-09-12 10:42:19,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮铝框-耀目黑,['r***n']
Date,Comment,catagory,User
2018-09-16 21:15:56,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-星空银,['a***0']
2018-10-05 11:50:24,箱子颜色漂亮极了。无论外型还是内里，做工都很精细，万向轮更是360度无死角！,尺寸:20寸;颜色分类:防刮铝框-玫瑰金,['t***6']
2018-10-12 23:07:39,箱子很适合，不款式还是颜色都很适合，非常的喜欢，使用了没发现有问题，拉杆很稳固，拖拉起来也很轻松，箱子也没什么味道，容量的话对自己来说还是够用的，装了不少东西，轮子是最好的，质量特别好，拉动起来很顺溜,尺寸:26寸;颜色分类:防刮拉链-墨竹绿,['z***7']
2018-10-06 14:15:17,宝贝今天刚到，不得不说，真酷,尺寸:24寸;颜色分类:防刮铝框-耀目黑,['张***3']
2018-09-29 12:09:25,店家服务挺好的，我原本买20寸的。忽然量了一下觉得小了，我拒收让卖家换了过来，最终我错了，还是买大，自己测量失误，大就大了吧！来回折腾卖家也不好。不过箱子确实挺好的，可以坐人哈哈，挺结实一百二的人坐上去没有一点变形，是我想要的那种箱子，,尺寸:22寸;颜色分类:复古镜面铝框-墨竹绿,['妈***杨']
2018-09-05 08:04:35,此用户没有填写评论!,尺寸:22寸;颜色分类:防刮拉链-墨竹绿,['她***糖']
2018-10-09 16:35:45,献给个好评吧，刚回来宝宝倒是挺喜欢的，把贴的都不成样子,尺寸:20寸;颜色分类:复古镜面铝框-星空银,['m***2']
2018-10-02 09:36:47,样式非常好  很喜欢,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['t***6']
2018-09-30 13:49:32,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮铝框-星空银,['木***0']
2018-10-06 01:56:23,拉杆箱质量很好。实物颜色和网页一样很漂亮。包装用的箱子结实。卖家还送了小礼品。谢谢！只是快递员把箱子放到附近小卖部，自己去取这么大物件就有点难度。爱人把腰都给扭了一下。,尺寸:20寸;颜色分类:防刮拉链-玫瑰金,['s***i']
2018-10-07 14:44:51,性价比还是不错的！大小我觉得刚刚好！蛮喜欢的，比心,尺寸:22寸;颜色分类:复古镜面拉链-墨竹绿,['不***见']
2018-09-17 20:06:19,此用户没有填写评论!,尺寸:22寸;颜色分类:防刮拉链-玫瑰金,['m***9']
2018-10-07 14:29:05,真没想到这箱子外面搞得这么好看而里面&hellip;&hellip;简直跟用开水粘的一样。用一次，里面就开了。服了！质量太差啊！做工真水！,尺寸:22寸;颜色分类:复古镜面铝框-耀目黑,['y***d']
2018-10-03 10:15:28,箱子颜色挺亮眼的，轮子也顺滑，里面很能装东西，不错不错,尺寸:22寸;颜色分类:复古镜面铝框-墨竹绿,['t***5']
2018-10-12 21:33:30,拉手位置不是全金属的，是塑胶电镀的！,尺寸:22寸;颜色分类:复古镜面铝框-星空银,['g***v']
2018-08-03 11:22:26,此用户没有填写评论!,尺寸:29寸;颜色分类:复古镜面铝框-墨竹绿,['谢***2']
2018-10-03 20:32:15,拍了两个，26，20寸的，两款材质没看出有什么区别，外观看着不错，就是太薄感觉不结实，万向轮顺滑,尺寸:20寸;颜色分类:复古镜面拉链-墨竹绿,['t***8']
2018-10-12 22:38:25,物美价廉，箱子很实用，不会很小，出差用很合适，客服很耐心解答，本次购物很愉快,尺寸:22寸;颜色分类:防刮铝框-墨竹绿,['y***夭']
2018-10-07 17:40:06,发货速度蛮快的，快递速度也很好。用了一次，箱子质量还不错。就是刚用有一点味道,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['何***源']
Date,Comment,catagory,User
Date,Comment,catagory,User
2018-09-24 09:05:40,性价比好高哦！买给结婚用的，比我之前买的那个质量还好，物流很给力哈，包装完好，箱子寄来包装的非常好，还有防层罩，不用的时候可以套上，宝贝与卖家描述的一样，款式新颖，颜色漂亮，没有色差，非常靓丽。携带方便，经济实用，非常喜欢。而且拉杆和轮子超级顺畅 卖家的服务态度非常好，发货快，包装精细。,尺寸:24寸;颜色分类:复古镜面铝框-深河蓝,['张***0']
2018-10-11 18:18:32,不错不错五星好评,尺寸:24寸;颜色分类:防刮拉链-星空银,['秋***a']
2018-09-27 14:02:06,宝贝质量很好，物美价廉，完全好评！,尺寸:29寸;颜色分类:防刮铝框-耀目黑,['t***1']
2018-10-05 11:01:49,宝贝收到了，质量好，样式新颖，女儿很喜欢.,尺寸:22寸;颜色分类:防刮拉链-星空银,['g***2']
2018-10-10 15:53:31,挺好看的，确实够大能装很多东西，性价比高,尺寸:29寸;颜色分类:复古镜面拉链-魅惑红,['幸***8']
2018-10-03 11:50:35,此用户没有填写评论!,尺寸:22寸;颜色分类:防刮拉链-星空银,['z***7']
2018-10-11 10:51:25,很不错的一款旅行箱，很大气，质量也很好，需要还会回购的,尺寸:29寸;颜色分类:复古镜面铝框-玫瑰金,['萱***6']
2018-10-12 17:56:45,这是个神马情况。整体看起来还可以,尺寸:26寸;颜色分类:防刮铝框-星空银,['j***5']
2018-10-12 11:19:30,此用户没有填写评论!,尺寸:29寸;颜色分类:复古镜面铝框-星空银,['尚***1']
2018-10-09 18:53:37,东西收到好久了，国庆拿出去玩了就忘记评论了，真的还不错,尺寸:20寸;颜色分类:复古镜面拉链-星空银,['5***y']
2018-10-07 19:49:42,箱子很好看，20寸的箱子也能装不少东西呢，质量还可以，很喜欢，好评！,尺寸:20寸;颜色分类:复古镜面拉链-耀目黑,['挚***8']
2018-09-27 16:39:46,好用又好看，容积还很大，质量很好，很喜欢的一次购物,尺寸:29寸;颜色分类:防刮拉链-星空银,['徐***2']
2018-10-12 14:47:24,箱子很好看  价格很优惠  真的很复古风  喜欢,尺寸:24寸;颜色分类:复古镜面拉链-玫瑰金,['t***9']
2018-10-06 21:38:10,非常好，非常好，非常好，重要的事情说三遍。这个是我买的第一个这么好的拉杆箱。宝贝和描述一模一样超出了我的期待非常满意的一次购物，如果下次去旅行的时候需要大一点的箱子，一定会在这一家。,尺寸:24寸;颜色分类:复古镜面铝框-星空银,['c***4']
2018-09-14 21:13:56,颜色非常漂亮很正和图片介绍的没有任何色差，看着很_上档次呢~~和在实体店买的几百的几百没区别。轱辘很顺滑，密码锁做工挺精细的，质地都比想想的要好。容量也挺大的，合理分配衣物的话可以装下好多东西呢!物超所值啦!拉杆也很结实哦!以后有需要还会再来的,尺寸:29寸;颜色分类:复古镜面拉链-星空银,['二***！']
2018-09-13 10:54:19,箱子特别漂亮，一直喜欢复古的样子，首先外观大气的，很漂亮上档次，轮子很顺滑，很好用，锁也非常的牢固安全，箱子空间很大，可以装很多东西，赠送了挺多东西，都很好用，用的材质也很好，用起来也很方便，朋友也喜欢，觉得物美价廉，值得购买。大气显档次，轮子很灵活，两把锁很好用，内衬很厚实，款式很独特，很有个性！推荐大家购买！五星好评！,尺寸:29寸;颜色分类:复古镜面拉链-玫瑰金,['l***贵']
2018-10-08 17:40:36,箱子到了很激动  很好看   刚开始买的银色  换了一个   卖家态度很好   很喜欢   nice,尺寸:29寸;颜色分类:防刮铝框-星空银,['u***1']
2018-10-07 21:23:09,非常好，给孩子买的，很实用漂亮，十分感谢客服人员！,尺寸:20寸;颜色分类:防刮拉链-魅惑红,['张***6']
2018-09-30 17:35:36,200斤的胖胖坐上去都没一点事，质量真心不错，值得信赖！,尺寸:24寸;颜色分类:防刮铝框-玫瑰金,['成***飞']
Date,Comment,catagory,User
2018-09-29 21:16:26,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面铝框-墨竹绿,['t***3']
2018-10-07 21:48:52,箱子很好，很不错，设计得非常完美，我特别喜欢。另外客服也很好很有耐心都是有问必答的。不错不错,尺寸:20寸;颜色分类:防刮拉链-墨竹绿,['这***5']
2018-09-29 19:46:42,此用户没有填写评论!,尺寸:22寸;颜色分类:防刮铝框-星空银,['无***2']
2018-10-10 17:00:56,箱子海星_(：з」&ang;)_就是为什么二十寸的也这么大啊...,尺寸:20寸;颜色分类:防刮铝框-星空银,['千***晨']
2018-10-12 08:53:35,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。宝贝，正是我需要的，收到的时候包装完整，比我想象中的还要好！下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,尺寸:24寸;颜色分类:复古镜面铝框-耀目黑,['w***6']
2018-09-24 11:22:28,淘宝购物以来收货最快的一次，不到一天。箱子大小很满意，夏天一个人够了，颜色选了比较不错的，很好看，密码锁也按说明设置了，很简单。轮子声音比较小，很顺滑。就是拉杆稍微有点晃，但坦白讲已经很不错了，比我之前买的好很多，遇上搞活动入手很划算，相信这家的质量。,尺寸:24寸;颜色分类:防刮铝框-星空银,['李***0']
2018-09-17 13:50:50,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-星空银,['t***2']
2018-09-17 18:11:39,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面拉链-耀目黑,['时***n']
2018-10-10 22:48:00,"质量还不错，大小合适,好看",尺寸:20寸;颜色分类:防刮拉链-玫瑰金,['淘***潴']
2018-10-09 15:35:50,还不错，值！！！生活给你反击的时候你要做的就是啃一个甜甜圈然后把坏情绪全吞下去，化食物为力量，而不是脂肪，哭有屁用，妆花了还得自己补当你越来越漂亮时，自然有人关注你。当你越来越有能力时，自然会有人看得起你。改变自己，你才有自信，梦想才会慢慢的实现。做最好的自己，懒可以毁掉一个人，勤可以激发一个人！,尺寸:24寸;颜色分类:复古镜面拉链-耀目黑,['l***季']
2018-10-07 23:00:37,看着还不错，就是不知道以后耐不耐用，但愿能用得久点,尺寸:24寸;颜色分类:防刮拉链-星空银,['吴***年']
2018-10-07 11:30:12,内衬的质感太单薄了点，拉杆的质感也差点，提手是软质的这个不错，性价比也就那样的,尺寸:20寸;颜色分类:复古镜面拉链-星空银,['圣***吹']
2018-10-08 20:34:38,哈哈哈哈哈，皮箱很好的，没拍照，这个颜色我也喜欢，好评,尺寸:22寸;颜色分类:防刮铝框-墨竹绿,['z***9']
2018-09-13 13:03:15,行李箱不错，包装仔细，颜色和款式都是我喜欢的。万向轮挺顺滑，噪音不大，容量很大，卖家还送了贴纸和箱套，非常满意，全满分。,尺寸:26寸;颜色分类:防刮铝框-玫瑰金,['鄢***8']
2018-10-08 16:57:17,挺好的,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['若***颜']
